PKT_SIZE,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,PKT_IN,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_DELAY,FIRST_PKT_SENT,LAST_PKT_RESEVED,FLAGS_0,FLAGS_1
1292,,1,1292,909,1.7255920868284798,427,4049,11.705172893284264,1715690412,1715690450,1,0
75,,1,75,1121,1.513403274659749,535,5429,7.173005705089725,1715687916,1715687940,1,0
1292,,1,1292,842,2.068463947419929,439,4337,9.677112294444193,1715689383,1715689408,1,0
1292,,1,1292,1016,3.195285929983616,481,4895,14.184182016202755,1715689446,1715689475,1,0
75,,1,75,990,4.088702351684982,564,5544,5.900179447594947,1715688926,1715688942,1,0
1292,,1,1292,1043,4.126159569312274,562,4633,13.794620560855797,1715689288,1715689301,1,0
1292,,1,1292,937,2.702543930075586,589,5965,5.567938768992543,1715691117,1715691131,1,0
80,,1,80,1041,2.909743481557236,431,5746,10.977409388044421,1715690096,1715690118,1,0
1292,,1,1292,948,2.168580736971485,494,4315,13.306647337377997,1715690760,1715690762,1,0
1292,,1,1292,1116,4.714277735994134,450,4414,6.799210271250561,1715687666,1715687708,1,0
75,,1,75,1106,4.959308068648415,448,4657,13.784619826300613,1715689063,1715689082,1,0
1292,,1,1292,885,2.5479029851059822,458,5729,8.002731405562571,1715689181,1715689184,1,0
1292,,1,1292,1181,4.054519660222626,474,4417,11.534963990090585,1715688289,1715688307,1,0
75,,1,75,1103,1.5334176856198987,520,5118,8.586740745515652,1715689855,1715689900,1,0
1292,,1,1292,1011,2.7157758804503334,560,5163,8.674990466971746,1715688592,1715688637,1,0
1292,,1,1292,978,1.291865942456921,476,4733,13.530667465234409,1715687939,1715687972,1,0
75,,1,75,1050,4.133045229131279,497,4841,11.878081886250087,1715690425,1715690466,1,0
1292,,1,1292,1147,4.543766996721342,474,4992,9.858531337334906,1715688603,1715688622,1,0
1292,,1,1292,1089,1.7273603531579762,504,5983,9.984867057682855,1715689812,1715689855,1,0
75,,1,75,927,4.7699449175801405,589,4115,8.068770555261725,1715687746,1715687805,1,0
1292,,1,1292,860,1.2909461721253224,589,4197,11.239393279419927,1715690870,1715690920,1,0
1292,,1,1292,1083,2.1963708972188236,560,5572,14.758756695521472,1715689824,1715689849,1,0
75,,1,75,1042,4.715002521050902,417,4812,9.35150344016196,1715688224,1715688282,1,0
1292,,1,1292,1021,3.3025617690794564,493,5389,13.342430236026052,1715689410,1715689464,1,0
1292,,1,1292,1132,2.695748419424721,444,4101,11.531274612401095,1715688877,1715688898,1,0
75,,1,75,882,1.7437437562503226,514,4713,9.87908870601349,1715687872,1715687902,1,0
1292,,1,1292,852,3.2474338909432947,532,5491,11.129355982357083,1715690585,1715690587,1,0
1292,,1,1292,1034,1.0006549247328844,414,4914,11.21095039846091,1715688215,1715688232,1,0
75,,1,75,899,2.4303369026729587,433,5904,13.30436814307409,1715688109,1715688127,1,0
1292,,1,1292,1165,2.3324197239051023,532,5239,10.070179909700094,1715688372,1715688402,1,0
1292,,1,1292,907,1.0271674181893946,518,5093,11.877876884282369,1715690756,1715690784,1,0
75,,1,75,855,1.9286380582692368,441,4083,5.911289694966251,1715688670,1715688725,1,0
1292,,1,1292,862,2.69574912297877,430,4904,13.715455990641862,1715691131,1715691155,1,0
1292,,1,1292,1145,3.605761443872873,491,5846,11.536549371578431,1715690915,1715690933,1,0
1292,,1,1292,954,4.599708787054739,599,4525,14.262098707944467,1715688153,1715688182,1,0
1292,,1,1292,1071,2.1827393023631525,486,4023,13.599056628670283,1715687648,1715687684,1,0
106,,1,106,893,2.0445993058415777,538,5063,6.376889288444007,1715690687,1715690713,1,0
76,,1,76,808,3.9270243175511816,482,5326,7.154515423703225,1715691064,1715691085,1,0
67,,1,67,871,2.384172748353489,482,4248,13.734543248130642,1715689292,1715689322,1,0
67,,1,67,1176,2.5048029912391048,481,5270,9.071611352477264,1715688287,1715688314,1,0
55,496217420,1,55,867,2.294319221704707,415,5805,8.472130761046074,1715690949,1715690961,1,0
66,1066677978,1,66,1072,2.7689226230307664,506,4752,10.738370504464285,1715691099,1715691122,0,0
167,,1,167,1028,3.9870769799754777,599,4083,13.548546595101017,1715688970,1715689026,1,0
167,,1,167,835,3.9556799562475673,514,4203,8.669294024012622,1715689129,1715689174,1,0
167,,1,167,1104,2.474529376219361,599,5553,13.806712777892285,1715687825,1715687877,1,0
55,892162220,1,55,1147,3.7531787610295617,500,5729,5.5630197997921105,1715689453,1715689458,1,0
66,3473696100,1,66,1103,2.4752746935395193,508,5996,11.74854525075773,1715690585,1715690592,0,0
83,,1,83,1103,4.622143604166164,420,5558,9.078748127936118,1715688666,1715688711,0,0
83,,1,83,808,1.8153369655567935,597,5705,14.004493479986772,1715690215,1715690233,0,0
85,,1,85,1192,4.06377584126113,416,4203,7.052814768764936,1715688426,1715688452,0,0
85,,1,85,1129,4.587446936548123,451,4988,7.998333844499134,1715688648,1715688667,0,0
103,,1,103,914,3.5293860030763415,462,5676,10.463701459768512,1715689839,1715689889,1,0
490,,1,490,1175,2.8865548904080116,554,4723,11.886429585220077,1715689227,1715689280,1,0
188,,1,188,1046,3.2593738838825534,433,5035,8.645936485982602,1715688730,1715688751,1,0
1292,,1,1292,1194,3.623388758577351,537,5403,8.871124661944155,1715689162,1715689207,1,0
509,,1,509,846,1.6347850397520438,507,5038,14.704290072527334,1715689318,1715689341,1,0
207,,1,207,921,2.7263868874960706,553,4460,9.066854082145877,1715689564,1715689581,1,0
1292,,1,1292,1124,1.0346999198829425,531,5637,14.17427275616532,1715690529,1715690531,1,0
1292,,1,1292,1175,4.604992824979217,457,5016,11.543933137150795,1715689828,1715689884,1,0
209,,1,209,1193,1.4557370677234944,477,5267,9.029186985064499,1715688749,1715688756,1,0
855,,1,855,1012,4.9571945935088735,429,5442,5.295268362659069,1715687756,1715687800,1,0
166,,1,166,835,2.7378025320670267,528,4383,5.842134520871223,1715688805,1715688819,1,0
164,,1,164,903,2.4899671622466677,424,4590,9.039406971177932,1715690410,1715690457,1,0
278,,1,278,899,3.9408619281440784,413,5503,14.81731851219573,1715688017,1715688018,1,0
1288,,1,1288,1119,4.659200095423259,444,5530,9.880490065424016,1715687690,1715687696,1,0
1292,,1,1292,964,2.237396727254698,521,5932,11.31152994237177,1715688783,1715688809,1,0
1292,,1,1292,867,4.641838199897181,531,5078,5.11799900211299,1715689981,1715690024,1,0
138,,1,138,890,2.9138739652183037,516,5246,12.518198623936104,1715689246,1715689262,1,0
1292,,1,1292,1146,4.79363665049306,554,5757,6.041726855599194,1715691102,1715691106,1,0
202,,1,202,944,3.428902145801824,588,4472,10.312414494342928,1715690279,1715690334,1,0
1241,,1,1241,1016,4.3385251407881835,487,4806,12.15677228173599,1715689320,1715689359,1,0
626,,1,626,1049,2.231075982292049,438,5317,6.629439109253003,1715690205,1715690215,1,0
163,,1,163,1112,3.8398085371647834,474,4773,14.97041998317602,1715688138,1715688139,1,0
73,,1,73,1025,1.5290802566416528,574,4766,11.559079790831147,1715687853,1715687897,1,0
69,,1,69,980,4.118877783062734,404,5438,7.434144529907093,1715688337,1715688377,1,0
69,,1,69,1158,2.281989597021117,494,4356,14.211726565006565,1715689121,1715689122,1,0
69,,1,69,881,4.312452684093071,503,5484,12.048963048452253,1715688238,1715688252,1,0
69,,1,69,1064,3.9880564050683573,531,5961,14.49760860544809,1715687967,1715688005,1,0
73,,1,73,848,4.5054022322839415,491,5933,11.246314621624009,1715688218,1715688250,1,0
69,,1,69,987,1.385328444492942,569,5415,11.170917925169338,1715688590,1715688632,1,0
73,,1,73,1010,1.9179565052521181,404,4784,6.873655781253584,1715690341,1715690366,1,0
65,,1,65,936,4.967572454307065,498,5815,10.18834304874833,1715690804,1715690823,1,0
626,,1,626,1097,4.83415794232733,546,5969,13.492658627190025,1715689331,1715689377,1,0
163,,1,163,1191,1.4827368361468989,577,4435,14.831290170788296,1715690326,1715690379,1,0
69,,1,69,1195,3.5555716104817003,475,5455,12.550668392829323,1715689849,1715689889,1,0
74,,1,74,1183,3.152916387159968,577,4733,10.653107212962386,1715689618,1715689656,1,0
74,,1,74,908,4.882018936415971,409,5966,5.805348816592303,1715689135,1715689173,1,0
66,,1,66,856,4.174066387872379,530,5827,6.485010677589419,1715687748,1715687804,1,0
393,,1,393,1095,4.9359759380271795,505,5702,11.1750944588515,1715688300,1715688351,1,0
77,,1,77,1036,3.018613527555912,600,5930,6.922339292747841,1715689792,1715689845,1,0
74,,1,74,1123,4.747738738850153,405,4690,14.846802694525893,1715691185,1715691240,1,0
42,,1,42,1014,1.977536975982555,553,4564,11.152563770634986,1715687658,1715687704,1,0
76,,1,76,1161,1.0825754144553303,419,5963,11.986402987162716,1715687694,1715687726,1,0
77,,1,77,1134,4.863264431617097,441,5294,9.663181434054607,1715690092,1715690116,1,0
325,,1,325,875,1.2104244510732194,424,5564,7.708517527811802,1715689050,1715689088,1,0
77,,1,77,999,3.3915690325349184,531,4917,12.123864643096455,1715688732,1715688792,1,0
105,,1,105,968,2.9938056919090563,508,5062,12.50958900189565,1715690995,1715691039,1,0
72,,1,72,877,1.798551956356547,406,5354,13.79055680166031,1715688032,1715688086,1,0
77,,1,77,1103,4.1243913707649416,557,5767,13.167724192535907,1715688251,1715688290,1,0
75,,1,75,1190,4.592915698637892,573,4048,6.62600089141873,1715688932,1715688953,1,0
77,,1,77,926,3.292320592140504,424,4965,6.217349147428145,1715689420,1715689446,1,0
1288,,1,1288,919,4.160298671929459,461,4488,7.393336999896537,1715689387,1715689436,1,0
77,,1,77,885,3.5920506684198688,483,5865,10.47151057183484,1715687616,1715687642,1,0
1292,,1,1292,1154,2.848250138747307,501,4074,14.02842120482597,1715688230,1715688285,1,0
1292,,1,1292,1127,3.40861904844862,587,5132,14.075572785566425,1715688217,1715688255,1,0
153,,1,153,1057,1.1527299275970093,482,5308,8.573071676807412,1715690433,1715690439,1,0
73,,1,73,1108,3.0689647146088515,444,5876,14.395501694455106,1715687595,1715687636,1,0
924,,1,924,1102,2.817368113511461,516,5260,5.2938165981286005,1715689176,1715689211,1,0
77,,1,77,828,3.0656593919700827,461,4072,8.196137365120972,1715689558,1715689606,1,0
65,,1,65,1122,2.3604477200485214,551,4270,14.234099109299533,1715688685,1715688698,1,0
69,,1,69,1153,1.815606949846443,569,5738,6.547320310126171,1715688532,1715688587,1,0
70,,1,70,964,1.6135149157254411,422,5541,10.182333921092662,1715687916,1715687933,1,0
73,,1,73,971,4.012577621048872,416,5612,11.79457941439889,1715690225,1715690242,1,0
65,,1,65,1068,3.2193239883908333,482,5309,5.1180387947853205,1715690883,1715690902,1,0
66,,1,66,855,4.471322732222354,569,4066,7.892103770576963,1715691075,1715691080,1,0
46,,1,46,947,4.656981775116471,424,4367,11.975404714400941,1715689608,1715689653,1,0
46,,1,46,1161,2.737063072021902,476,4298,14.578490033554084,1715689658,1715689670,0,0
46,,1,46,1144,3.684917694426612,534,5126,9.599075696873447,1715689289,1715689337,0,0
46,,1,46,909,3.407371789777182,489,5104,12.125713135495769,1715689667,1715689717,0,0
119,,1,119,1091,1.9666442403147681,576,4969,14.484613822038906,1715689753,1715689775,1,0
72,,1,72,981,1.8184796168020676,485,5573,7.136666136337553,1715690433,1715690485,1,0
77,,1,77,1012,4.284272303350729,528,4834,13.847942911320429,1715688889,1715688947,1,0
170,,1,170,839,1.8222907821881482,520,4969,10.499012677631026,1715689648,1715689673,1,0
1288,,1,1288,1003,4.285868382702245,562,4614,12.69780940372723,1715688304,1715688313,1,0
1292,,1,1292,1070,2.2912577719913854,473,5103,6.358690059734286,1715688129,1715688184,1,0
1292,,1,1292,1182,4.3184419937990395,527,4485,13.731864247313933,1715688759,1715688775,1,0
1292,,1,1292,1139,3.5831107878805706,595,5789,12.99434704507155,1715688927,1715688975,1,0
1292,,1,1292,1049,4.441989314562051,559,4951,8.751911800655925,1715689878,1715689916,1,0
1292,,1,1292,1024,1.2932016971468556,413,5654,14.00704425266764,1715688523,1715688570,1,0
1292,,1,1292,858,2.136960069045582,462,5419,11.299594459772278,1715688588,1715688639,1,0
1292,,1,1292,1074,2.7766257282984754,421,5635,8.550040846399323,1715688429,1715688489,1,0
1292,,1,1292,1003,4.67011284959664,554,5561,12.971126657209442,1715687618,1715687667,1,0
1292,,1,1292,1111,3.2756405424957418,406,5040,5.730252650684934,1715690008,1715690040,1,0
1292,,1,1292,871,2.781160424377307,540,4397,8.354786906331828,1715689661,1715689693,1,0
74,,1,74,1139,2.1727340821623797,526,4925,6.118689592097217,1715691054,1715691105,1,0
1292,,1,1292,953,3.546105608831764,481,5241,9.746143861519919,1715689743,1715689745,1,0
1292,,1,1292,1012,4.6684844557821865,458,4724,8.29566523066741,1715688353,1715688386,1,0
1292,,1,1292,1123,3.412591617495706,558,4991,5.316128798786806,1715689144,1715689151,1,0
1292,,1,1292,1154,1.9031851684496024,559,5107,5.608903477838876,1715687943,1715688000,1,0
1292,,1,1292,864,1.573108457959076,537,4289,13.327407572153652,1715690192,1715690243,1,0
1292,,1,1292,1128,3.908608836335865,548,4826,12.0142737723582,1715688074,1715688119,1,0
1292,,1,1292,817,3.6554862117510356,592,4278,7.345621159156785,1715689052,1715689056,1,0
1292,,1,1292,836,3.7868626808856107,421,4186,9.708569170122754,1715690661,1715690694,1,0
74,,1,74,824,2.697432958561624,472,4886,12.197695188836231,1715691157,1715691173,1,0
1292,,1,1292,1161,1.0140459797948944,475,5339,12.841908416934954,1715689782,1715689802,1,0
1292,,1,1292,1074,3.682998082486172,417,4008,9.415692225253853,1715688807,1715688822,1,0
1292,,1,1292,1141,4.006748586983546,569,4383,7.304293855006447,1715689426,1715689463,1,0
1292,,1,1292,1085,4.189364943180475,479,5315,12.110390001584335,1715689713,1715689720,1,0
1292,,1,1292,837,2.40585995993382,588,5080,9.364760241939862,1715688829,1715688865,1,0
1292,,1,1292,875,3.711567945965195,446,5397,12.090294126232603,1715689054,1715689086,1,0
1292,,1,1292,1089,1.465762615091338,458,4475,13.805384610920811,1715690606,1715690652,1,0
1292,,1,1292,913,2.357227899828445,469,4159,13.19084994587047,1715688366,1715688418,1,0
1292,,1,1292,1066,1.6536611342908074,480,5549,10.20374871073905,1715689244,1715689248,1,0
1292,,1,1292,1174,2.8642102106834595,490,4034,9.72472629527951,1715688880,1715688885,1,0
74,,1,74,1054,4.004911262287454,584,5126,5.676931373889711,1715688105,1715688118,1,0
1292,,1,1292,921,1.8798229023011581,517,5773,7.92651341105178,1715690949,1715690976,1,0
1292,,1,1292,1142,3.1496251103459794,506,5721,5.691765823567099,1715689217,1715689248,1,0
74,,1,74,1069,4.189009792129311,524,5437,5.51689053984054,1715690398,1715690402,1,0
75,,1,75,971,1.5842085587966097,431,5832,5.1098293403622215,1715689197,1715689199,1,0
74,,1,74,935,1.786924129010039,530,4240,8.228501153497149,1715687831,1715687865,0,0
74,,1,74,974,3.3777801030615446,435,5901,8.954550900598983,1715690689,1715690730,0,0
226,,1,226,992,4.2074703939304365,422,5806,11.290153004048381,1715687736,1715687742,1,0
235,,1,235,1023,4.479337520104474,419,4696,9.887515762407926,1715688565,1715688582,1,0
66,3405764506,1,66,1003,2.0128385347570323,405,4380,11.267348058900685,1715689686,1715689695,1,0
66,865202464,1,66,1122,3.024503544551437,595,4764,13.822478216538139,1715688439,1715688442,1,0
54,3405764507,1,54,1013,1.4946441323404023,430,5670,8.532816774149172,1715690402,1715690427,1,0
66,3189344673,1,66,921,4.769809492113046,501,4867,9.883068023233346,1715689705,1715689745,1,0
325,3405764507,1,325,961,2.89169374828814,405,4512,7.499927365227178,1715687729,1715687732,1,0
66,3941296384,1,66,892,3.9672503004746043,537,4659,12.726314669173512,1715690766,1715690785,1,0
54,3189344674,1,54,1127,3.2322217595120373,460,4419,8.663868386341226,1715689924,1715689962,1,0
325,3189344674,1,325,1172,1.8700504184220526,443,4026,12.609176523119658,1715690784,1715690785,1,0
54,865202465,1,54,927,4.168782498738606,438,5608,7.08831968215598,1715689751,1715689762,0,0
54,3941296385,1,54,1019,3.1806968884904743,502,5180,5.936418281922466,1715689426,1715689446,0,0
1466,865202465,1,1466,1073,1.1617421796890341,480,5798,5.25032052413515,1715690521,1715690540,0,0
2878,865203877,1,2878,1053,2.830938359162354,412,5712,6.726283299991628,1715688953,1715688961,0,0
105,865206701,1,105,1191,3.011097712906219,414,5807,14.64595674153108,1715689116,1715689151,0,0
54,3405764778,1,54,906,3.8893181266196235,555,4729,13.425173128536635,1715689737,1715689790,1,0
118,3405764778,1,118,1016,2.2116951961247864,501,5025,12.040778707984604,1715690887,1715690930,1,0
143,3405764842,1,143,845,4.945722892900285,416,4912,8.582104965344074,1715688258,1715688290,1,0
1466,3405764931,1,1466,1132,4.976345703667091,450,5839,7.783300748478007,1715687894,1715687925,1,0
395,3405766343,1,395,922,4.681215983215549,470,5913,9.035968880295526,1715689302,1715689318,1,0
140,3405766684,1,140,864,1.4449981970010808,553,5288,11.429901685074482,1715688705,1715688719,1,0
1466,3941297797,1,1466,845,1.7212670635284653,599,5721,5.8000226046144405,1715691180,1715691230,0,0
1466,3941296385,1,1466,1004,2.1620860241872317,526,5975,5.180850552091515,1715688419,1715688470,0,0
106,3941300621,1,106,945,2.4083762356062337,546,4133,9.090844414025572,1715688860,1715688890,0,0
1466,3941299209,1,1466,1105,1.2025972123464888,576,5851,11.117451799688673,1715687878,1715687879,0,0
66,3189344945,1,66,980,3.6364543630255537,583,4687,11.384974804096496,1715688911,1715688913,1,0
54,3189344945,1,54,1181,1.613404496303796,404,4124,13.231756945382077,1715687813,1715687863,1,0
66,3189344945,1,66,839,4.677491804325568,452,4481,12.173865069317387,1715689988,1715690015,1,0
54,3189344945,1,54,990,1.2409032639371644,400,4852,11.378559496056429,1715690984,1715691012,1,0
54,3189344945,1,54,891,4.016756826572955,591,5462,14.945562133066936,1715687778,1715687779,1,0
54,865206752,1,54,1087,3.8765355520530025,429,5869,14.739805169802665,1715689045,1715689070,0,0
94,865207366,1,94,964,1.140275921394693,501,5384,11.513927761236074,1715688560,1715688619,0,0
54,865206752,1,54,815,2.8375008368003023,406,5693,9.472481401999111,1715689392,1715689428,0,0
66,865206752,1,66,841,4.505474631183479,429,5781,9.751586686257875,1715688200,1715688213,0,0
54,865206752,1,54,866,2.3022224114826235,538,5543,6.453920072446314,1715689432,1715689468,0,0
668,865206752,1,668,1080,4.172170340217973,557,5626,13.471033848275237,1715688145,1715688202,0,0
66,3405766770,1,66,942,2.5319221242989385,406,4230,10.799885641646965,1715690081,1715690098,1,0
85,3405766770,1,85,1144,3.047036474372566,547,4900,14.68402576474018,1715689360,1715689419,1,0
54,865207406,1,54,802,3.579232914306928,532,5855,6.435642987799751,1715690441,1715690459,0,0
170,3405766801,1,170,879,3.622688792909537,492,5856,11.78312046094133,1715688620,1715688625,1,0
135,3405766917,1,135,943,3.004244314668476,533,5310,10.904419469781018,1715688982,1715688991,1,0
54,3941300673,1,54,870,2.3058375201465946,482,4920,5.699213414448429,1715688932,1715688988,0,0
54,3189344946,1,54,1139,3.9639054561929155,442,4602,12.104450439407518,1715690036,1715690084,1,0
54,865207406,1,54,966,1.4916368318575168,583,5927,9.081083887247587,1715688966,1715688978,0,0
54,865207406,1,54,1161,2.2475223863623466,409,4267,13.062715689791744,1715688458,1715688474,0,0
